step,sim_time,action,phase_name,fsm_state,grp_queue_NS_through,grp_queue_NS_right,grp_queue_NS_left,grp_queue_EW_through,grp_queue_EW_right,grp_queue_EW_left,grp_mean_wait_NS_through,grp_mean_wait_NS_right,grp_mean_wait_NS_left,grp_mean_wait_EW_through,grp_mean_wait_EW_right,grp_mean_wait_EW_left,ped_queue:-E0_0,ped_queue:-E2_0,ped_queue:-E1_0,ped_queue:-E3_0,ped_max_wait:-E0_0,ped_max_wait:-E2_0,ped_max_wait:-E1_0,ped_max_wait:-E3_0,green_onehot_0,green_onehot_1,green_onehot_2,green_onehot_3,transition_remaining,min_green_reached,elapsed_green_time,max_vehicle_wait_time,pressure_NS,pressure_EW,ped_dir_count:-E0->E1,ped_dir_count:-E0->E2,ped_dir_count:-E2->E3,ped_dir_count:-E2->E0,ped_dir_count:-E1->E2,ped_dir_count:-E1->E3,ped_dir_count:-E3->E0,ped_dir_count:-E3->E1,ped_dir_max_wait:-E0->E1,ped_dir_max_wait:-E0->E2,ped_dir_max_wait:-E2->E3,ped_dir_max_wait:-E2->E0,ped_dir_max_wait:-E1->E2,ped_dir_max_wait:-E1->E3,ped_dir_max_wait:-E3->E0,ped_dir_max_wait:-E3->E1,ped_dir_vulnerable_frac:-E0->E1,ped_dir_vulnerable_frac:-E0->E2,ped_dir_vulnerable_frac:-E2->E3,ped_dir_vulnerable_frac:-E2->E0,ped_dir_vulnerable_frac:-E1->E2,ped_dir_vulnerable_frac:-E1->E3,ped_dir_vulnerable_frac:-E3->E0,ped_dir_vulnerable_frac:-E3->E1
152,30152.0,1,EW_MAIN,IDLE,17.0,17.0,0.0,29.0,34.0,28.0,8.588234901428223,8.647058486938477,0.0,141.65516662597656,147.38235473632812,105.64286041259766,6.0,4.0,1.0,1.0,14.0,17.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,273.0,34.0,91.0,0.0,6.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,14.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,0.1666666716337204,0.0,0.75,0.0,1.0,0.0,1.0
153,30153.0,2,13,YELLOW,18.0,18.0,0.0,28.0,32.0,31.0,9.11111068725586,9.647058486938477,0.0,145.9642791748047,154.3125,96.41935729980469,6.0,5.0,0.0,0.0,15.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,274.0,36.0,91.0,0.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,0.0,0.6666666865348816,0.0,0.0,0.0,0.0
154,30154.0,2,14,REDYELLOW,19.0,17.0,0.0,29.0,34.0,29.0,9.631579399108887,10.647058486938477,0.0,141.89654541015625,146.23529052734375,102.13793182373047,5.0,6.0,0.0,0.0,16.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,275.0,36.0,92.0,0.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0
155,30155.0,3,NS_LEFT,IDLE,20.0,17.0,0.0,28.0,32.0,30.0,10.149999618530273,11.647058486938477,0.0,146.2142791748047,154.6875,99.73332977294922,4.0,4.0,0.0,1.0,17.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,276.0,37.0,90.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
156,30156.0,0,NS_LEFT,IDLE,20.0,19.0,0.0,28.0,35.0,30.0,11.149999618530273,11.421052932739258,0.0,147.14285278320312,145.0294189453125,98.86666870117188,4.0,3.0,0.0,1.0,18.0,21.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,277.0,39.0,93.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0
157,30157.0,0,NS_LEFT,IDLE,20.0,21.0,0.0,27.0,33.0,31.0,12.149999618530273,11.800000190734863,0.0,151.9629669189453,148.8787841796875,96.67742156982422,5.0,3.0,0.0,1.0,19.0,22.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,278.0,41.0,91.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
158,30158.0,1,16,YELLOW,21.0,20.0,0.0,27.0,34.0,32.0,12.571428298950195,12.75,0.0,152.3333282470703,144.2058868408203,92.875,4.0,2.0,0.0,1.0,20.0,23.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,279.0,41.0,93.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
159,30159.0,1,7,REDYELLOW,22.0,21.0,0.0,28.0,33.0,32.0,13.0,13.142857551574707,0.0,147.89285278320312,148.0,92.21875,5.0,3.0,0.0,1.0,21.0,24.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,280.0,43.0,93.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0
160,30160.0,0,EW_MAIN,IDLE,22.0,22.0,0.0,28.0,33.0,32.0,13.954545021057129,13.545454978942871,0.0,148.42857360839844,148.51515197753906,92.53125,5.0,4.0,0.0,1.0,22.0,25.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,281.0,44.0,93.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0
161,30161.0,1,EW_MAIN,IDLE,23.0,23.0,0.0,28.0,31.0,30.0,14.34782600402832,13.913043022155762,0.0,149.0357208251953,158.48387145996094,99.0999984741211,5.0,4.0,0.0,0.0,23.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,282.0,46.0,89.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0
162,30162.0,2,EW_MAIN,IDLE,23.0,23.0,0.0,28.0,29.0,32.0,15.30434799194336,15.454545021057129,0.0,149.67857360839844,169.6896514892578,93.90625,5.0,3.0,0.0,0.0,24.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,283.0,46.0,89.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0
163,30163.0,1,EW_MAIN,IDLE,24.0,23.0,0.0,27.0,28.0,29.0,15.666666984558105,15.782608985900879,0.0,155.92591857910156,176.32142639160156,103.89655303955078,5.0,4.0,0.0,0.0,25.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,284.0,47.0,84.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
164,30164.0,0,13,YELLOW,24.0,23.0,0.0,26.0,29.0,29.0,16.625,16.782608032226562,0.0,162.61538696289062,170.79310607910156,104.4137954711914,5.0,4.0,0.0,0.0,26.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,285.0,47.0,84.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
165,30165.0,2,0,REDYELLOW,25.0,24.0,0.0,27.0,29.0,32.0,16.959999084472656,17.08333396911621,0.0,157.3333282470703,171.7586212158203,95.625,5.0,4.0,0.0,0.0,27.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,286.0,49.0,88.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
166,30166.0,0,NS_MAIN,IDLE,26.0,25.0,0.0,24.0,28.0,31.0,17.230770111083984,17.399999618530273,0.0,177.0833282470703,178.5357208251953,99.6451644897461,5.0,4.0,0.0,0.0,28.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,287.0,51.0,83.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
167,30167.0,2,NS_MAIN,IDLE,27.0,25.0,0.0,25.0,27.0,32.0,17.55555534362793,18.360000610351562,0.0,170.72000122070312,185.6666717529297,97.5,0.0,4.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,288.0,52.0,84.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0
168,30168.0,1,NS_MAIN,IDLE,27.0,26.0,1.0,26.0,28.0,32.0,18.518518447875977,18.615385055541992,1.0,165.11538696289062,179.64285278320312,98.46875,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,289.0,54.0,86.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,30169.0,1,6,YELLOW,30.0,27.0,1.0,27.0,28.0,34.0,17.66666603088379,18.88888931274414,2.0,159.62962341308594,180.60714721679688,93.67646789550781,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,290.0,58.0,89.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,30170.0,3,7,REDYELLOW,29.0,29.0,1.0,27.0,27.0,34.0,19.241378784179688,18.55172348022461,3.0,160.59259033203125,187.8518524169922,94.64705657958984,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,291.0,59.0,88.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,30171.0,3,EW_MAIN,IDLE,30.0,29.0,1.0,28.0,27.0,34.0,19.600000381469727,19.482759475708008,4.0,155.85714721679688,188.44444274902344,95.5882339477539,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,292.0,60.0,89.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,30172.0,3,EW_MAIN,IDLE,30.0,30.0,1.0,29.0,30.0,35.0,20.600000381469727,19.799999237060547,5.0,151.10345458984375,176.0689697265625,93.82857513427734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,293.0,61.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,30173.0,0,EW_MAIN,IDLE,30.0,30.0,1.0,29.0,30.0,37.0,21.600000381469727,20.733333587646484,6.0,151.79310607910156,170.86666870117188,89.75675964355469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,294.0,61.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,30174.0,2,13,YELLOW,30.0,30.0,1.0,31.0,30.0,38.0,22.600000381469727,21.733333587646484,7.0,142.83871459960938,177.51724243164062,88.39473724365234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,295.0,61.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,30175.0,3,14,REDYELLOW,30.0,32.0,1.0,29.0,30.0,38.0,23.600000381469727,21.375,8.0,153.51724243164062,178.34483337402344,89.28947448730469,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,296.0,63.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,30176.0,2,NS_LEFT,IDLE,30.0,32.0,1.0,31.0,32.0,38.0,24.600000381469727,22.34375,9.0,144.35484313964844,167.83871459960938,90.18421173095703,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,297.0,63.0,101.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,30177.0,3,NS_LEFT,IDLE,30.0,33.0,0.0,31.0,30.0,38.0,25.600000381469727,22.66666603088379,0.0,145.16128540039062,174.36666870117188,91.15789794921875,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,298.0,63.0,99.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,30178.0,1,NS_LEFT,IDLE,31.0,33.0,0.0,30.0,29.0,39.0,25.774192810058594,23.66666603088379,0.0,150.8000030517578,180.9310302734375,89.82051086425781,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,299.0,64.0,98.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,30179.0,1,16,YELLOW,31.0,32.0,0.0,31.0,30.0,39.0,26.774192810058594,25.28125,0.0,146.77420043945312,175.6999969482422,90.71794891357422,1.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,300.0,63.0,100.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,30180.0,0,7,REDYELLOW,31.0,32.0,0.0,33.0,31.0,39.0,27.774192810058594,26.15625,0.0,138.8787841796875,171.0,91.69230651855469,1.0,3.0,0.0,1.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,301.0,63.0,103.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,30181.0,3,EW_MAIN,IDLE,31.0,33.0,0.0,35.0,30.0,40.0,28.774192810058594,26.363636016845703,0.0,131.94285583496094,177.6666717529297,90.4000015258789,1.0,3.0,0.0,1.0,2.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,302.0,64.0,105.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,30182.0,2,EW_MAIN,IDLE,31.0,34.0,0.0,34.0,29.0,40.0,29.774192810058594,27.363636016845703,0.0,136.11764526367188,184.55172729492188,91.4000015258789,1.0,2.0,2.0,1.0,3.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,303.0,65.0,103.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,30183.0,0,EW_MAIN,IDLE,31.0,33.0,0.0,32.0,29.0,40.0,30.774192810058594,28.363636016845703,0.0,145.15625,184.8275909423828,92.4000015258789,1.0,3.0,1.0,0.0,4.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,304.0,64.0,101.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,30184.0,0,13,YELLOW,31.0,34.0,0.0,32.0,29.0,40.0,31.774192810058594,29.363636016845703,0.0,145.65625,185.37930297851562,93.4000015258789,1.0,3.0,1.0,0.0,5.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,305.0,65.0,101.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,30185.0,2,0,REDYELLOW,31.0,33.0,0.0,33.0,30.0,40.0,32.774192810058594,30.363636016845703,0.0,142.242431640625,180.1999969482422,94.4000015258789,1.0,3.0,0.0,0.0,6.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,306.0,64.0,103.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,30186.0,3,NS_MAIN,IDLE,31.0,35.0,0.0,32.0,31.0,40.0,33.774192810058594,31.363636016845703,0.0,147.3125,175.38710021972656,95.4000015258789,1.0,3.0,0.0,0.0,7.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,307.0,66.0,103.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,30187.0,2,NS_MAIN,IDLE,31.0,33.0,0.0,35.0,31.0,40.0,34.774192810058594,32.3636360168457,0.0,135.37142944335938,176.35484313964844,96.4000015258789,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,308.0,64.0,106.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,30188.0,3,NS_MAIN,IDLE,31.0,33.0,0.0,34.0,31.0,40.0,35.774192810058594,33.3636360168457,0.0,139.9705810546875,177.3225860595703,97.4000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,309.0,64.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,30189.0,2,6,YELLOW,31.0,33.0,0.0,35.0,33.0,40.0,36.774192810058594,34.3636360168457,0.0,136.6571502685547,172.75,98.4000015258789,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,310.0,64.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,30190.0,2,14,REDYELLOW,32.0,33.0,0.0,35.0,33.0,40.0,36.625,35.3636360168457,0.0,137.60000610351562,168.51515197753906,99.4000015258789,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,311.0,65.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,30191.0,1,NS_LEFT,IDLE,32.0,35.0,0.0,35.0,34.0,40.0,37.625,35.32352828979492,0.0,138.57142639160156,164.55882263183594,100.4000015258789,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,312.0,67.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,30192.0,3,NS_LEFT,IDLE,32.0,34.0,0.0,35.0,34.0,40.0,38.625,36.32352828979492,0.0,139.22857666015625,165.55882263183594,101.4000015258789,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,313.0,66.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,30193.0,2,NS_LEFT,IDLE,32.0,34.0,0.0,38.0,34.0,40.0,39.625,37.32352828979492,0.0,129.23684692382812,171.51515197753906,102.4000015258789,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,314.0,66.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,30194.0,1,16,YELLOW,33.0,34.0,0.0,38.0,34.0,40.0,39.42424392700195,38.32352828979492,0.0,129.86842346191406,167.4705810546875,103.4000015258789,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,315.0,67.0,112.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,30195.0,1,7,REDYELLOW,33.0,34.0,0.0,37.0,38.0,40.0,40.42424392700195,39.32352828979492,0.0,134.05404663085938,151.13157653808594,104.4000015258789,0.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,316.0,67.0,115.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,30196.0,3,EW_MAIN,IDLE,33.0,34.0,0.0,41.0,37.0,40.0,41.42424392700195,40.32352828979492,0.0,121.9756088256836,155.8648681640625,105.4000015258789,0.0,1.0,1.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,317.0,67.0,118.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,30197.0,0,EW_MAIN,IDLE,33.0,34.0,0.0,38.0,39.0,40.0,42.42424392700195,41.32352828979492,0.0,132.0263214111328,148.87179565429688,106.4000015258789,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,318.0,67.0,117.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,30198.0,3,EW_MAIN,IDLE,34.0,34.0,0.0,39.0,39.0,40.0,42.17647171020508,42.32352828979492,0.0,129.3333282470703,149.5128173828125,107.4000015258789,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,319.0,68.0,118.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,30199.0,3,13,YELLOW,34.0,34.0,0.0,38.0,41.0,40.0,43.17647171020508,43.32352828979492,0.0,133.55262756347656,146.77499389648438,108.4000015258789,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,320.0,68.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,30200.0,2,17,REDYELLOW,35.0,34.0,0.0,40.0,41.0,40.0,42.94285583496094,44.32352828979492,0.0,127.67500305175781,144.19512939453125,109.4000015258789,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,321.0,69.0,121.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,30201.0,1,EW_LEFT,IDLE,35.0,34.0,0.0,41.0,42.0,40.0,43.94285583496094,45.32352828979492,0.0,125.56097412109375,141.76190185546875,110.4000015258789,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,322.0,69.0,123.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,30202.0,3,EW_LEFT,IDLE,35.0,37.0,0.0,41.0,41.0,38.0,44.94285583496094,43.80555725097656,0.0,126.36585235595703,146.19512939453125,114.42105102539062,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,323.0,72.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
